Buffer,Time
349801,0.000029
349901,0.000027
350001,0.000028
350101,0.000027
350201,0.000029
350301,0.000027
350401,0.000027
350501,0.000026
350601,0.000028
350701,0.000026
350801,0.000029
350901,0.000026
351001,0.000028
351101,0.000027
351201,0.000027
351301,0.000027
351401,0.000027
351501,0.000027
351601,0.000028
351701,0.000026
351801,0.000029
351901,0.000026
352001,0.000028
352101,0.000027
352201,0.000027
352301,0.000027
352401,0.000027
352501,0.000026
352601,0.000027
352701,0.000025
352801,0.000028
352901,0.000027
353001,0.000027
353101,0.000025
353201,0.000026
353301,0.000025
353401,0.000026
353501,0.000025
353601,0.000026
353701,0.000025
353801,0.000026
353901,0.000025
354001,0.000025
354101,0.000025
354201,0.000026
354301,0.000025
354401,0.000026
354501,0.000025
354601,0.000025
354701,0.000024
354801,0.000026
354901,0.000026
355001,0.000026
355101,0.000025
355201,0.000026
355301,0.000025
355401,0.000026
355501,0.000026
355601,0.000026
355701,0.000024
355801,0.000025
355901,0.000024
356001,0.000026
356101,0.000024
356201,0.000025
356301,0.000024
356401,0.000025
356501,0.000025
356601,0.000027
356701,0.000024
356801,0.000026
356901,0.000025
357001,0.000025
357101,0.000025
357201,0.000026
357301,0.000025
357401,0.000025
357501,0.000025
357601,0.000026
357701,0.000026
357801,0.000026
357901,0.000025
358001,0.000026
358101,0.000025
358201,0.000025
358301,0.000025
358401,0.000025
358501,0.000035
358601,0.000027
358701,0.000025
358801,0.000026
358901,0.000025
359001,0.000026
359101,0.000024
359201,0.000026
359301,0.000025
359401,0.000026
359501,0.000025
359601,0.000027
359701,0.000025
359801,0.000027
359901,0.000025
360001,0.000026
360101,0.000026
360201,0.000025
360301,0.000024
360401,0.000026
360501,0.000104
360601,0.000037
360701,0.000033
360801,0.000033
360901,0.000030
361001,0.000036
361101,0.000031
361201,0.000032
361301,0.000031
361401,0.000032
361501,0.000029
361601,0.000031
361701,0.000029
361801,0.000031
361901,0.000029
362001,0.000030
362101,0.000028
362201,0.000030
362301,0.000028
362401,0.000029
362501,0.000027
362601,0.000029
362701,0.000036
362801,0.000030
362901,0.000030
363001,0.000029
363101,0.000029
363201,0.000031
363301,0.000028
363401,0.000030
363501,0.000027
363601,0.000030
363701,0.000028
363801,0.000030
363901,0.000027
364001,0.000028
364101,0.000026
364201,0.000029
364301,0.000028
364401,0.000030
364501,0.000027
364601,0.000028
364701,0.000027
364801,0.000028
364901,0.000035
365001,0.000029
365101,0.000026
365201,0.000028
365301,0.000028
365401,0.000041
365501,0.000028
365601,0.000029
365701,0.000028
365801,0.000030
365901,0.000028
366001,0.000029
366101,0.000027
366201,0.000028
366301,0.000025
366401,0.000027
366501,0.000026
366601,0.000028
366701,0.000026
366801,0.000033
366901,0.000026
367001,0.000038
367101,0.000027
367201,0.000028
367301,0.000026
367401,0.000027
367501,0.000027
367601,0.000028
367701,0.000027
367801,0.000028
367901,0.000028
368001,0.000028
368101,0.000027
368201,0.000030
368301,0.000026
368401,0.000028
368501,0.000026
368601,0.000031
368701,0.000028
368801,0.000033
368901,0.000027
369001,0.000030
369101,0.000030
369201,0.000032
369301,0.000029
369401,0.000034
369501,0.000029
369601,0.000031
369701,0.000030
369801,0.000031
369901,0.000034
370001,0.000035
370101,0.000032
370201,0.000034
370301,0.000031
370401,0.000032
370501,0.000028
370601,0.000031
370701,0.000028
370801,0.000029
370901,0.000028
371001,0.000030
371101,0.000028
371201,0.000028
371301,0.000028
371401,0.000029
371501,0.000028
371601,0.000030
371701,0.000027
371801,0.000030
371901,0.000028
372001,0.000029
372101,0.000027
372201,0.000028
372301,0.000028
372401,0.000029
372501,0.000028
372601,0.000029
372701,0.000027
372801,0.000029
372901,0.000026
373001,0.000029
373101,0.000027
373201,0.000030
373301,0.000027
373401,0.000028
373501,0.000026
373601,0.000028
373701,0.000027
373801,0.000028
373901,0.000028
374001,0.000029
374101,0.000027
374201,0.000029
374301,0.000028
374401,0.000028
374501,0.000026
374601,0.000029
374701,0.000027
374801,0.000029
374901,0.000027
375001,0.000028
375101,0.000026
375201,0.000028
375301,0.000027
375401,0.000028
375501,0.000028
375601,0.000029
375701,0.000027
375801,0.000029
375901,0.000027
376001,0.000028
376101,0.000027
376201,0.000030
376301,0.000028
376401,0.000028
376501,0.000026
376601,0.000029
376701,0.000026
376801,0.000027
376901,0.000030
377001,0.000028
377101,0.000027
377201,0.000029
377301,0.000027
377401,0.000028
377501,0.000027
377601,0.000027
377701,0.000026
377801,0.000029
377901,0.000027
378001,0.000028
378101,0.000027
378201,0.000028
378301,0.000028
378401,0.000028
378501,0.000026
378601,0.000028
378701,0.000027
378801,0.000028
378901,0.000026
379001,0.000027
379101,0.000027
379201,0.000028
379301,0.000027
379401,0.000028
379501,0.000026
379601,0.000028
379701,0.000025
379801,0.000028
379901,0.000027
380001,0.000028
380101,0.000027
380201,0.000029
380301,0.000027
380401,0.000028
380501,0.000027
380601,0.000028
380701,0.000027
380801,0.000029
380901,0.000027
381001,0.000028
381101,0.000028
381201,0.000027
381301,0.000026
381401,0.000028
381501,0.000027
381601,0.000028
381701,0.000027
381801,0.000028
381901,0.000027
382001,0.000028
382101,0.000027
382201,0.000029
382301,0.000026
382401,0.000028
382501,0.000027
382601,0.000028
382701,0.000028
382801,0.000027
382901,0.000026
383001,0.000045
383101,0.000027
383201,0.000027
383301,0.000027
383401,0.000028
383501,0.000027
383601,0.000028
383701,0.000027
383801,0.000027
383901,0.000026
384001,0.000028
384101,0.000027
384201,0.000027
384301,0.000026
384401,0.000028
384501,0.000026
384601,0.000027
384701,0.000027
384801,0.000027
384901,0.000027
385001,0.000028
385101,0.000027
385201,0.000029
385301,0.000026
385401,0.000030
385501,0.000026
385601,0.000027
385701,0.000027
385801,0.000028
385901,0.000027
386001,0.000028
386101,0.000026
386201,0.000027
386301,0.000026
386401,0.000028
386501,0.000026
386601,0.000027
386701,0.000027
386801,0.000029
386901,0.000027
387001,0.000046
387101,0.000026
387201,0.000029
387301,0.000027
387401,0.000028
387501,0.000027
387601,0.000027
387701,0.000027
387801,0.000027
387901,0.000026
388001,0.000027
388101,0.000040
388201,0.000028
388301,0.000026
388401,0.000029
388501,0.000026
388601,0.000027
388701,0.000027
388801,0.000029
388901,0.000027
389001,0.000029
389101,0.000026
389201,0.000027
389301,0.000026
389401,0.000028
389501,0.000024
389601,0.000025
389701,0.000024
389801,0.000027
389901,0.000026
390001,0.000039
390101,0.000028
390201,0.000028
390301,0.000029
390401,0.000030
390501,0.000031
390601,0.000031
390701,0.000030
390801,0.000031
390901,0.000032
391001,0.000033
391101,0.000032
391201,0.000032
391301,0.000036
391401,0.000103
391501,0.000033
391601,0.000038
391701,0.000037
391801,0.000039
391901,0.000037
392001,0.000038
392101,0.000037
392201,0.000057
392301,0.000040
392401,0.000043
392501,0.000041
392601,0.000055
392701,0.000039
392801,0.000040
392901,0.000036
393001,0.000037
393101,0.000038
393201,0.000039
393301,0.000126
393401,0.000045
393501,0.000039
393601,0.000041
393701,0.000076
393801,0.000160
393901,0.000052
394001,0.000049
394101,0.000039
394201,0.000076
394301,0.000060
394401,0.000103
394501,0.000062
394601,0.000043
394701,0.000064
394801,0.000053
394901,0.000046
395001,0.000039
395101,0.000042
395201,0.000040
395301,0.000037
395401,0.000036
395501,0.000035
395601,0.000034
395701,0.000033
395801,0.000035
395901,0.000032
396001,0.000034
396101,0.000033
396201,0.000034
396301,0.000032
396401,0.000034
396501,0.000032
396601,0.000034
396701,0.000031
396801,0.000033
396901,0.000032
397001,0.000034
397101,0.000031
397201,0.000034
397301,0.000030
397401,0.000033
397501,0.000031
397601,0.000032
397701,0.000031
397801,0.000032
397901,0.000030
398001,0.000033
398101,0.000030
398201,0.000032
398301,0.000030
398401,0.000031
398501,0.000031
398601,0.000032
398701,0.000030
398801,0.000032
398901,0.000031
399001,0.000032
399101,0.000030
399201,0.000032
399301,0.000030
399401,0.000031
399501,0.000029
399601,0.000031
399701,0.000029
399801,0.000031
399901,0.000029
400001,0.000029
400101,0.000029
400201,0.000029
400301,0.000029
400401,0.000029
400501,0.000028
400601,0.000029
400701,0.000029
400801,0.000030
400901,0.000030
401001,0.000031
401101,0.000031
401201,0.000030
401301,0.000030
401401,0.000029
401501,0.000030
401601,0.000032
401701,0.000029
401801,0.000030
401901,0.000029
402001,0.000031
402101,0.000030
402201,0.000029
402301,0.000029
402401,0.000029
402501,0.000030
402601,0.000029
402701,0.000030
402801,0.000029
402901,0.000030
403001,0.000029
403101,0.000029
403201,0.000028
403301,0.000028
403401,0.000030
403501,0.000030
403601,0.000029
403701,0.000030
403801,0.000029
403901,0.000029
404001,0.000029
404101,0.000029
404201,0.000029
404301,0.000029
404401,0.000029
404501,0.000029
404601,0.000029
404701,0.000029
404801,0.000029
404901,0.000029
405001,0.000029
405101,0.000029
405201,0.000029
405301,0.000028
405401,0.000028
405501,0.000028
405601,0.000028
405701,0.000030
405801,0.000028
405901,0.000029
406001,0.000029
406101,0.000030
406201,0.000028
406301,0.000028
406401,0.000029
406501,0.000028
406601,0.000029
406701,0.000029
406801,0.000028
406901,0.000029
407001,0.000028
407101,0.000029
407201,0.000028
407301,0.000028
407401,0.000028
407501,0.000028
407601,0.000029
407701,0.000028
407801,0.000028
407901,0.000028
408001,0.000029
408101,0.000029
408201,0.000028
408301,0.000028
408401,0.000029
408501,0.000028
408601,0.000029
408701,0.000028
408801,0.000028
408901,0.000029
409001,0.000028
409101,0.000029
409201,0.000029
409301,0.000028
409401,0.000028
409501,0.000029
409601,0.000033
409701,0.000027
409801,0.000028
409901,0.000027
410001,0.000029
410101,0.000029
410201,0.000029
410301,0.000028
410401,0.000028
410501,0.000029
410601,0.000028
410701,0.000029
410801,0.000028
410901,0.000028
411001,0.000028
411101,0.000029
411201,0.000028
411301,0.000030
411401,0.000030
411501,0.000028
411601,0.000030
411701,0.000029
411801,0.000029
411901,0.000028
412001,0.000030
412101,0.000044
412201,0.000029
412301,0.000029
412401,0.000028
412501,0.000031
412601,0.000029
412701,0.000028
412801,0.000028
412901,0.000029
413001,0.000029
413101,0.000030
413201,0.000029
413301,0.000029
413401,0.000029
413501,0.000029
413601,0.000029
413701,0.000028
413801,0.000029
413901,0.000028
414001,0.000028
414101,0.000028
414201,0.000029
414301,0.000029
414401,0.000028
414501,0.000029
414601,0.000029
414701,0.000030
414801,0.000031
414901,0.000029
415001,0.000028
415101,0.000027
415201,0.000028
415301,0.000030
415401,0.000028
415501,0.000028
415601,0.000028
415701,0.000028
415801,0.000027
415901,0.000028
416001,0.000028
416101,0.000027
416201,0.000028
416301,0.000027
416401,0.000028
416501,0.000028
416601,0.000030
416701,0.000028
416801,0.000029
416901,0.000029
417001,0.000030
417101,0.000030
417201,0.000031
417301,0.000028
417401,0.000029
417501,0.000030
417601,0.000030
417701,0.000029
417801,0.000029
417901,0.000028
418001,0.000029
418101,0.000028
418201,0.000052
418301,0.000029
418401,0.000029
418501,0.000029
418601,0.000029
418701,0.000029
418801,0.000029
418901,0.000028
419001,0.000031
419101,0.000030
419201,0.000029
419301,0.000028
419401,0.000032
419501,0.000030
419601,0.000030
419701,0.000031
419801,0.000030
419901,0.000030
420001,0.000029
420101,0.000030
420201,0.000032
420301,0.000031
420401,0.000031
420501,0.000030
420601,0.000032
420701,0.000032
420801,0.000036
420901,0.000032
421001,0.000033
421101,0.000033
421201,0.000037
421301,0.000033
421401,0.000042
421501,0.000042
421601,0.000036
421701,0.000034
421801,0.000037
421901,0.000036
422001,0.000036
422101,0.000035
422201,0.000037
422301,0.000034
422401,0.000036
422501,0.000034
422601,0.000034
422701,0.000034
422801,0.000035
422901,0.000034
423001,0.000035
423101,0.000033
423201,0.000035
423301,0.000034
423401,0.000034
423501,0.000033
423601,0.000034
423701,0.000035
423801,0.000034
423901,0.000032
424001,0.000036
424101,0.000032
424201,0.000034
424301,0.000033
424401,0.000036
424501,0.000032
424601,0.000034
424701,0.000033
424801,0.000034
424901,0.000033
425001,0.000032
425101,0.000034
425201,0.000034
425301,0.000033
425401,0.000038
425501,0.000033
425601,0.000032
425701,0.000032
425801,0.000031
425901,0.000031
426001,0.000061
426101,0.000036
426201,0.000037
426301,0.000035
426401,0.000037
426501,0.000037
426601,0.000034
426701,0.000036
426801,0.000034
426901,0.000033
427001,0.000033
427101,0.000033
427201,0.000033
427301,0.000033
427401,0.000035
427501,0.000033
427601,0.000034
427701,0.000033
427801,0.000034
427901,0.000033
428001,0.000034
428101,0.000033
428201,0.000033
428301,0.000032
428401,0.000032
428501,0.000033
428601,0.000032
428701,0.000032
428801,0.000033
428901,0.000032
429001,0.000033
429101,0.000034
429201,0.000032
429301,0.000033
429401,0.000032
429501,0.000032
429601,0.000032
429701,0.000033
429801,0.000033
429901,0.000032
430001,0.000032
430101,0.000032
430201,0.000031
430301,0.000032
430401,0.000031
430501,0.000031
430601,0.000031
430701,0.000032
430801,0.000032
430901,0.000032
431001,0.000032
431101,0.000031
431201,0.000033
431301,0.000039
431401,0.000033
431501,0.000034
431601,0.000038
431701,0.000038
431801,0.000039
431901,0.000052
432001,0.000068
432101,0.000042
432201,0.000044
432301,0.000041
432401,0.000041
432501,0.000040
432601,0.000042
432701,0.000083
432801,0.000164
432901,0.000209
433001,0.000048
433101,0.000042
433201,0.000046
433301,0.000127
433401,0.000057
433501,0.000047
433601,0.000041
433701,0.000038
433801,0.000041
433901,0.000039
434001,0.000040
434101,0.000041
434201,0.000038
434301,0.000041
434401,0.000043
434501,0.000048
434601,0.000072
434701,0.000133
434801,0.000044
434901,0.000042
435001,0.000039
435101,0.000040
435201,0.000040
435301,0.000041
435401,0.000040
435501,0.000040
435601,0.000042
435701,0.000040
435801,0.000043
435901,0.000041
436001,0.000040
436101,0.000038
436201,0.000041
436301,0.000039
436401,0.000039
436501,0.000038
436601,0.000037
436701,0.000038
436801,0.000118
436901,0.000094
437001,0.000044
437101,0.000042
437201,0.000038
437301,0.000042
437401,0.000042
437501,0.000045
437601,0.000042
437701,0.000043
437801,0.000041
437901,0.000044
438001,0.000042
438101,0.000041
438201,0.000040
438301,0.000087
438401,0.000048
438501,0.000043
438601,0.000045
438701,0.000046
438801,0.000047
438901,0.000045
439001,0.000056
439101,0.000047
439201,0.000050
439301,0.000047
439401,0.000048
439501,0.000044
439601,0.000045
439701,0.000048
439801,0.000044
439901,0.000043
440001,0.000134
440101,0.000077
440201,0.000115
440301,0.000156
440401,0.000196
440501,0.000235
440601,0.000093
440701,0.000051
440801,0.000079
440901,0.000066
441001,0.000050
441101,0.000049
441201,0.000047
441301,0.000049
441401,0.000040
441501,0.000038
441601,0.000039
441701,0.000034
441801,0.000041
441901,0.000039
442001,0.000040
442101,0.000041
442201,0.000040
442301,0.000071
442401,0.000069
442501,0.000064
442601,0.000069
442701,0.000055
442801,0.000078
442901,0.000061
443001,0.000060
443101,0.000061
443201,0.000068
443301,0.000046
443401,0.000042
443501,0.000044
443601,0.000045
443701,0.000043
443801,0.000048
443901,0.000041
444001,0.000042
444101,0.000043
444201,0.000040
444301,0.000041
444401,0.000039
444501,0.000039
444601,0.000066
444701,0.000068
444801,0.000053
444901,0.000042
445001,0.000047
445101,0.000068
445201,0.000076
445301,0.000063
445401,0.000064
445501,0.000064
445601,0.000062
445701,0.000061
445801,0.000061
445901,0.000061
446001,0.000060
446101,0.000074
446201,0.000062
446301,0.000041
446401,0.000046
446501,0.000045
446601,0.000046
446701,0.000039
446801,0.000044
446901,0.000041
447001,0.000044
447101,0.000040
447201,0.000044
447301,0.000041
447401,0.000042
447501,0.000039
447601,0.000044
447701,0.000044
447801,0.000044
447901,0.000041
448001,0.000044
448101,0.000043
448201,0.000045
448301,0.000040
448401,0.000044
448501,0.000087
448601,0.000097
448701,0.000044
448801,0.000047
448901,0.000043
449001,0.000044
449101,0.000044
449201,0.000077
449301,0.000051
449401,0.000043
449501,0.000074
449601,0.000072
449701,0.000052
449801,0.000052
449901,0.000045
450001,0.000050
450101,0.000046
450201,0.000043
450301,0.000043
450401,0.000042
450501,0.000039
450601,0.000040
450701,0.000042
450801,0.000040
450901,0.000039
451001,0.000039
451101,0.000040
451201,0.000041
451301,0.000041
451401,0.000041
451501,0.000041
451601,0.000041
451701,0.000043
451801,0.000043
451901,0.000040
452001,0.000043
452101,0.000039
452201,0.000049
452301,0.000045
452401,0.000048
452501,0.000048
452601,0.000047
452701,0.000076
452801,0.000083
452901,0.000068
453001,0.000067
453101,0.000069
453201,0.000076
453301,0.000071
453401,0.000066
453501,0.000148
453601,0.000104
453701,0.000109
453801,0.000070
453901,0.000068
454001,0.000150
454101,0.000090
454201,0.000048
454301,0.000049
454401,0.000079
454501,0.000047
454601,0.000047
454701,0.000169
454801,0.000081
454901,0.000071
455001,0.000077
455101,0.000150
455201,0.000074
455301,0.000052
455401,0.000046
455501,0.000049
455601,0.000047
455701,0.000045
455801,0.000048
455901,0.000047
456001,0.000045
456101,0.000115
456201,0.000158
456301,0.000157
456401,0.000049
456501,0.000046
456601,0.000078
456701,0.000072
456801,0.000064
456901,0.000048
457001,0.000045
457101,0.000042
457201,0.000044
457301,0.000040
457401,0.000042
457501,0.000040
457601,0.000039
457701,0.000040
457801,0.000039
457901,0.000037
458001,0.000038
458101,0.000038
458201,0.000037
458301,0.000037
458401,0.000040
458501,0.000039
458601,0.000040
458701,0.000039
458801,0.000044
458901,0.000043
459001,0.000045
459101,0.000045
459201,0.000044
459301,0.000045
459401,0.000042
459501,0.000043
459601,0.000043
459701,0.000044
459801,0.000044
459901,0.000041
460001,0.000041
460101,0.000043
460201,0.000042
460301,0.000041
460401,0.000044
460501,0.000039
460601,0.000040
460701,0.000042
460801,0.000042
460901,0.000044
461001,0.000040
461101,0.000039
461201,0.000038
461301,0.000039
461401,0.000038
461501,0.000039
461601,0.000038
461701,0.000038
461801,0.000039
461901,0.000039
462001,0.000039
462101,0.000039
462201,0.000040
462301,0.000041
462401,0.000038
462501,0.000038
462601,0.000038
462701,0.000038
462801,0.000037
462901,0.000038
463001,0.000037
463101,0.000038
463201,0.000037
463301,0.000040
463401,0.000038
463501,0.000038
463601,0.000039
463701,0.000038
463801,0.000037
463901,0.000038
464001,0.000037
464101,0.000038
464201,0.000037
464301,0.000039
464401,0.000038
464501,0.000037
464601,0.000036
464701,0.000038
464801,0.000037
464901,0.000037
465001,0.000038
465101,0.000038
465201,0.000036
465301,0.000036
465401,0.000036
465501,0.000037
465601,0.000042
465701,0.000038
465801,0.000036
465901,0.000041
466001,0.000037
466101,0.000037
466201,0.000037
466301,0.000036
466401,0.000054
466501,0.000039
466601,0.000037
466701,0.000061
466801,0.000036
466901,0.000036
467001,0.000035
467101,0.000039
467201,0.000036
467301,0.000047
467401,0.000047
467501,0.000035
467601,0.000037
467701,0.000039
467801,0.000038
467901,0.000038
468001,0.000036
468101,0.000053
468201,0.000042
468301,0.000039
468401,0.000047
468501,0.000049
468601,0.000044
468701,0.000044
468801,0.000047
468901,0.000044
469001,0.000046
469101,0.000049
469201,0.000047
469301,0.000045
469401,0.000053
469501,0.000058
469601,0.000046
469701,0.000047
469801,0.000048
469901,0.000047
470001,0.000057
470101,0.000056
470201,0.000048
470301,0.000052
470401,0.000048
470501,0.000051
470601,0.000069
470701,0.000051
470801,0.000094
470901,0.000051
471001,0.000109
471101,0.000114
471201,0.000048
471301,0.000047
471401,0.000046
471501,0.000042
471601,0.000043
471701,0.000044
471801,0.000039
471901,0.000039
472001,0.000043
472101,0.000043
472201,0.000042
472301,0.000039
472401,0.000041
472501,0.000038
472601,0.000040
472701,0.000039
472801,0.000037
472901,0.000042
473001,0.000048
473101,0.000042
473201,0.000041
473301,0.000038
473401,0.000041
473501,0.000040
473601,0.000038
473701,0.000037
473801,0.000040
473901,0.000043
474001,0.000040
474101,0.000039
474201,0.000038
474301,0.000043
474401,0.000040
474501,0.000040
474601,0.000038
474701,0.000041
474801,0.000041
474901,0.000041
475001,0.000037
475101,0.000037
475201,0.000042
475301,0.000038
475401,0.000039
475501,0.000036
475601,0.000040
475701,0.000037
475801,0.000041
475901,0.000037
476001,0.000037
476101,0.000037
476201,0.000039
476301,0.000038
476401,0.000036
476501,0.000037
476601,0.000037
476701,0.000037
476801,0.000037
476901,0.000038
477001,0.000038
477101,0.000036
477201,0.000036
477301,0.000037
477401,0.000036
477501,0.000037
477601,0.000036
477701,0.000037
477801,0.000036
477901,0.000037
478001,0.000038
478101,0.000037
478201,0.000035
478301,0.000036
478401,0.000038
478501,0.000037
478601,0.000035
478701,0.000037
478801,0.000037
478901,0.000036
479001,0.000036
479101,0.000037
479201,0.000036
479301,0.000037
479401,0.000036
479501,0.000036
479601,0.000037
479701,0.000036
479801,0.000036
479901,0.000036
480001,0.000036
480101,0.000036
480201,0.000036
480301,0.000037
480401,0.000037
480501,0.000038
480601,0.000037
480701,0.000038
480801,0.000038
480901,0.000037
481001,0.000037
481101,0.000037
481201,0.000038
481301,0.000037
481401,0.000037
481501,0.000035
481601,0.000037
481701,0.000036
481801,0.000037
481901,0.000036
482001,0.000036
482101,0.000037
482201,0.000037
482301,0.000037
482401,0.000036
482501,0.000037
482601,0.000036
482701,0.000035
482801,0.000036
482901,0.000036
483001,0.000037
483101,0.000036
483201,0.000037
483301,0.000036
483401,0.000037
483501,0.000037
483601,0.000037
483701,0.000037
483801,0.000036
483901,0.000037
484001,0.000037
484101,0.000036
484201,0.000037
484301,0.000037
484401,0.000036
484501,0.000036
484601,0.000037
484701,0.000036
484801,0.000036
484901,0.000036
485001,0.000036
485101,0.000037
485201,0.000036
485301,0.000037
485401,0.000036
485501,0.000038
485601,0.000037
485701,0.000036
485801,0.000036
485901,0.000035
486001,0.000037
486101,0.000037
486201,0.000035
486301,0.000059
486401,0.000038
486501,0.000037
486601,0.000037
486701,0.000037
486801,0.000046
486901,0.000038
487001,0.000039
487101,0.000037
487201,0.000037
487301,0.000036
487401,0.000037
487501,0.000037
487601,0.000036
487701,0.000037
487801,0.000037
487901,0.000038
488001,0.000037
488101,0.000037
488201,0.000037
488301,0.000038
488401,0.000038
488501,0.000038
488601,0.000038
488701,0.000038
488801,0.000039
488901,0.000039
489001,0.000039
489101,0.000039
489201,0.000038
489301,0.000039
489401,0.000040
489501,0.000039
489601,0.000038
489701,0.000039
489801,0.000042
489901,0.000039
490001,0.000040
490101,0.000038
490201,0.000042
490301,0.000039
490401,0.000039
490501,0.000037
490601,0.000037
490701,0.000037
490801,0.000038
490901,0.000038
491001,0.000038
491101,0.000037
491201,0.000038
491301,0.000037
491401,0.000038
491501,0.000037
491601,0.000110
491701,0.000044
491801,0.000044
491901,0.000042
492001,0.000040
492101,0.000042
492201,0.000041
492301,0.000041
492401,0.000040
492501,0.000046
492601,0.000043
492701,0.000043
492801,0.000041
492901,0.000042
493001,0.000040
493101,0.000042
493201,0.000043
493301,0.000045
493401,0.000044
493501,0.000044
493601,0.000046
493701,0.000080
493801,0.000050
493901,0.000041
494001,0.000041
494101,0.000040
494201,0.000040
494301,0.000038
494401,0.000038
494501,0.000039
494601,0.000040
494701,0.000038
494801,0.000040
494901,0.000038
495001,0.000038
495101,0.000041
495201,0.000041
495301,0.000040
495401,0.000038
495501,0.000038
495601,0.000038
495701,0.000038
495801,0.000038
495901,0.000036
496001,0.000038
496101,0.000037
496201,0.000037
496301,0.000039
496401,0.000039
496501,0.000036
496601,0.000037
496701,0.000037
496801,0.000040
496901,0.000039
497001,0.000038
497101,0.000037
497201,0.000036
497301,0.000035
497401,0.000036
497501,0.000037
497601,0.000036
497701,0.000036
497801,0.000035
497901,0.000036
498001,0.000036
498101,0.000035
498201,0.000037
498301,0.000038
498401,0.000036
498501,0.000035
498601,0.000036
498701,0.000036
498801,0.000037
498901,0.000035
499001,0.000036
499101,0.000036
499201,0.000036
499301,0.000035
499401,0.000036
499501,0.000034
499601,0.000035
499701,0.000035
499801,0.000037
499901,0.000035
500001,0.000037
500101,0.000035
500201,0.000036
500301,0.000035
500401,0.000036
500501,0.000035
500601,0.000036
500701,0.000034
500801,0.000035
500901,0.000035
501001,0.000036
501101,0.000034
501201,0.000037
501301,0.000034
501401,0.000035
501501,0.000034
501601,0.000035
501701,0.000034
501801,0.000035
501901,0.000034
502001,0.000036
502101,0.000035
502201,0.000035
502301,0.000034
502401,0.000035
502501,0.000034
502601,0.000037
502701,0.000034
502801,0.000036
502901,0.000034
503001,0.000035
503101,0.000034
503201,0.000036
503301,0.000034
503401,0.000036
503501,0.000036
503601,0.000036
503701,0.000034
503801,0.000035
503901,0.000034
504001,0.000037
504101,0.000034
504201,0.000036
504301,0.000034
504401,0.000037
504501,0.000034
504601,0.000036
504701,0.000034
504801,0.000035
504901,0.000034
505001,0.000036
505101,0.000035
505201,0.000035
505301,0.000034
505401,0.000033
505501,0.000032
505601,0.000033
505701,0.000033
505801,0.000033
505901,0.000033
506001,0.000033
506101,0.000032
506201,0.000034
506301,0.000032
506401,0.000034
506501,0.000032
506601,0.000033
506701,0.000032
506801,0.000034
506901,0.000033
507001,0.000033
507101,0.000033
507201,0.000034
507301,0.000032
507401,0.000034
507501,0.000033
507601,0.000034
507701,0.000034
507801,0.000033
507901,0.000033
508001,0.000035
508101,0.000034
508201,0.000036
508301,0.000035
508401,0.000036
508501,0.000034
508601,0.000035
508701,0.000034
508801,0.000035
508901,0.000034
509001,0.000034
509101,0.000033
509201,0.000035
509301,0.000034
509401,0.000034
509501,0.000032
509601,0.000034
509701,0.000034
509801,0.000034
509901,0.000033
510001,0.000034
510101,0.000033
510201,0.000034
510301,0.000034
510401,0.000034
510501,0.000033
510601,0.000034
510701,0.000034
510801,0.000036
510901,0.000034
511001,0.000035
511101,0.000037
511201,0.000047
511301,0.000086
511401,0.000046
511501,0.000045
511601,0.000047
511701,0.000084
511801,0.000047
511901,0.000048
512001,0.000052
512101,0.000055
512201,0.000075
512301,0.000108
512401,0.000116
512501,0.000061
512601,0.000053
512701,0.000050
512801,0.000052
512901,0.000053
513001,0.000054
513101,0.000050
513201,0.000049
513301,0.000049
513401,0.000078
513501,0.000162
513601,0.000053
513701,0.000051
513801,0.000053
513901,0.000054
514001,0.000052
514101,0.000053
514201,0.000050
514301,0.000050
514401,0.000046
514501,0.000049
514601,0.000050
514701,0.000043
514801,0.000048
514901,0.000042
515001,0.000042
515101,0.000039
515201,0.000041
515301,0.000041
515401,0.000042
515501,0.000039
515601,0.000041
515701,0.000042
515801,0.000044
515901,0.000039
516001,0.000041
516101,0.000039
516201,0.000041
516301,0.000039
516401,0.000040
516501,0.000039
516601,0.000040
516701,0.000038
516801,0.000041
516901,0.000039
517001,0.000041
517101,0.000039
517201,0.000041
517301,0.000039
517401,0.000041
517501,0.000038
517601,0.000041
517701,0.000038
517801,0.000041
517901,0.000039
518001,0.000041
518101,0.000039
518201,0.000040
518301,0.000038
518401,0.000041
518501,0.000038
518601,0.000040
518701,0.000043
518801,0.000041
518901,0.000040
519001,0.000042
519101,0.000038
519201,0.000040
519301,0.000040
519401,0.000041
519501,0.000040
519601,0.000041
519701,0.000039
519801,0.000041
519901,0.000040
520001,0.000041
520101,0.000040
520201,0.000041
520301,0.000040
520401,0.000040
520501,0.000043
520601,0.000043
520701,0.000042
520801,0.000046
520901,0.000044
521001,0.000044
521101,0.000045
521201,0.000042
521301,0.000039
521401,0.000039
521501,0.000038
521601,0.000040
521701,0.000038
521801,0.000040
521901,0.000038
522001,0.000039
522101,0.000038
522201,0.000040
522301,0.000038
522401,0.000043
522501,0.000038
522601,0.000039
522701,0.000038
522801,0.000039
522901,0.000038
523001,0.000039
523101,0.000038
523201,0.000039
523301,0.000036
523401,0.000039
523501,0.000037
523601,0.000040
523701,0.000037
523801,0.000040
523901,0.000038
524001,0.000039
524101,0.000037
524201,0.000038
524301,0.000081
524401,0.000046
524501,0.000048
524601,0.000042
